vd<,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,pH y FOS/TAC del biodigestor 050,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
Fecha,Hora,Responsable,pH,FOS,TAC,FOS/TAC,V1,,V2,,Fecha,Responsable,pH,FOS,TAC,FOS/TAC,V1,,V2,Hora,,,,,,,,,ST,SV,Cenizas,pH,Conductividad,FOS,TAC,FOS/TAC,protocolo
2024-09-01 00:00:00,06:00am,Leonardo,7.54,1585,8750,0.18114285714285713,35,2.0,37,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-02 00:00:00,06:00am,Leonardo,7.59,1501.9999999999989,9150,0.16415300546448075,36.6,1.8999999999999986,38.5,,2024-09-02 00:00:00,Leonardo,7.61,1585,9500,0.1668421052631579,38,2.0,40,,,,,,,,,,,,,,,,,,
2024-09-02 00:00:00,06:00am,Leonardo,7.65,1668.0000000000011,10125,0.16474074074074085,40.5,2.1000000000000014,42.6,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-03 00:00:00,02:00am,Leonardo,7.63,1668.0000000000011,9125,0.18279452054794534,36.5,2.1000000000000014,38.6,,2024-09-03 00:00:00,Leonardo,7.64,1668.0000000000011,9725,0.17151670951156825,38.9,2.1000000000000014,41,,,,,,,,,,,,,,,,,,
2024-09-03 00:00:00,02:00am,Leonardo,7.65,1418.9999999999975,8800,0.16124999999999973,35.2,1.7999999999999972,37,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-04 00:00:00,05:25am,Cristian ,7.57,1419.0000000000036,9725,0.14591259640102866,38.9,1.8000000000000043,40.7,,2024-09-04 00:00:00,Cristian ,7.65,1751.0000000000023,9575,0.18287206266318562,38.3,2.200000000000003,40.5,,,,,,,,,,,,,,,,,,
2024-09-04 00:00:00,05:25am,Cristian ,7.59,1501.9999999999989,9675,0.15524547803617558,38.7,1.8999999999999986,40.6,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-05 00:00:00,04:07am ,Cristian ,7.64,1750.9999999999964,10550,0.16597156398104232,42.2,2.1999999999999957,44.4,,2024-09-05 00:00:00,Cristian ,7.64,1751.0000000000023,10475,0.1671599045346064,41.9,2.200000000000003,44.1,,,,,,,,,,,,,,,,,,
2024-09-05 00:00:00,04:51am,Cristian ,7.66,1833.9999999999977,10375,0.17677108433734917,41.5,2.299999999999997,43.8,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-06 00:00:00,05:00am,Cristian ,7.57,1833.9999999999977,10050,0.1824875621890545,40.2,2.299999999999997,42.5,,2024-09-06 00:00:00,Cristian ,7.67,1419.0000000000005,7700,0.18428571428571436,30.8,1.8000000000000007,32.6,,,,,,,,,,,,,,,,,,
2024-09-06 00:00:00,05:00am,Cristian ,7.58,1916.9999999999986,10100,0.18980198019801967,40.4,2.3999999999999986,42.8,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-07 00:00:00,09:30am,Leonardo,7.6,1916.9999999999986,10000,0.19169999999999987,40,2.3999999999999986,42.4,,2024-09-07 00:00:00,Leonardo,7.61,1585,10375,0.1527710843373494,41.5,2.0,43.5,,,,,,,,,,,,,,,,,,
2024-09-07 00:00:00,09:30am,Leonardo,7.63,1751.0000000000023,10250,0.17082926829268316,41,2.200000000000003,43.2,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-08 00:00:00,10:00am,Leonardo,7.52,1419.0000000000005,7475,0.1898327759197325,29.9,1.8000000000000007,31.7,,2024-09-08 00:00:00,Leonardo,7.7,1585,9625,0.16467532467532467,38.5,2.0,40.5,,,,,,,,,,,,,,,,,,
2024-09-08 00:00:00,10:00am,Leonardo,7.62,1502.0000000000048,8825,0.17019830028328667,35.3,1.9000000000000057,37.2,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-09 00:00:00,05:00am,Gustavo,7.59,1336.0000000000023,8750,0.15268571428571454,35,1.7000000000000028,36.7,,2024-09-09 00:00:00,Gustavo,7.77,1668.0000000000011,10250,0.1627317073170733,41,2.1000000000000014,43.1,06:00am,,,,,,,,,,,,,,,,,
2024-09-09 00:00:00,05:00am,Gustavo,7.75,1751.0000000000023,10375,0.1687710843373496,41.5,2.200000000000003,43.7,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-10 00:00:00,05:00am,Gustavo,7.62,1502.0000000000048,9950,0.15095477386934722,39.8,1.9000000000000057,41.7,,2024-09-10 00:00:00,Gustavo,7.75,1585,11275,0.14057649667405764,45.1,2.0,47.1,06:00am,,,,,,,,,,,,,,,,,
2024-09-10 00:00:00,05:00am,Gustavo,7.62,1419.0000000000036,9950,0.14261306532663354,39.8,1.8000000000000043,41.6,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-11 00:00:00,05:00am,Gustavo,7.65,1336.0000000000023,9450,0.14137566137566163,37.8,1.7000000000000028,39.5,,2024-09-11 00:00:00,Gustavo,7.68,1916.9999999999986,11900,0.1610924369747898,47.6,2.3999999999999986,50,06:00am,,,,,,,,,,,,,,,,,
2024-09-11 00:00:00,05:00am,Gustavo,7.56,1585,10725,0.14778554778554778,42.9,2.0,44.9,,,Gustavo,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-12 00:00:00,05:00am,Gustavo,7.65,1585,10200,0.1553921568627451,40.8,2.0,42.8,,2024-09-12 00:00:00,Gustavo,7.83,1585,11050,0.1434389140271493,44.2,2.0,46.2,06:00am,,,,,,,,,,,,,,,,,
2024-09-12 00:00:00,05:00am,Gustavo,7.76,1336.0000000000023,9125,0.14641095890410985,36.5,1.7000000000000028,38.2,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-13 00:00:00,05:00am,Gustavo,7.58,1419.0000000000036,10100,0.14049504950495084,40.4,1.8000000000000043,42.2,,2024-09-13 00:00:00,Gustavo,7.69,1585,10425,0.15203836930455636,41.7,2.0,43.7,06:00am,,,,,,,,,,,,,,,,,
2024-09-13 00:00:00,05:00am,Gustavo,7.68,1668.0000000000011,10150,0.16433497536945824,40.6,2.1000000000000014,42.7,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-14 00:00:00,05:00am,Gustavo,7.57,1668.0000000000011,11125,0.14993258426966302,44.5,2.1000000000000014,46.6,,2024-09-14 00:00:00,Gustavo,7.67,1999.9999999999998,13150,0.1520912547528517,52.6,2.5,55.1,06:00am,,,,,,,,,,,,,,,,,
2024-09-14 00:00:00,05:00am,Gustavo,7.73,1833.9999999999977,11250,0.163022222222222,45,2.299999999999997,47.3,,,g,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-16 00:00:00,05:16am,Agustin,7.61,1336.0000000000023,9600,0.1391666666666669,38.4,1.7000000000000028,40.1,,2024-09-16 00:00:00,Agustin,7.7,1501.9999999999989,9175,0.16370572207084455,36.7,1.8999999999999986,38.6,05:37am,,,,,,,,,,,,,,,,,
2024-09-16 00:00:00,05:16am,Agustin,7.57,1668.0000000000011,10725,0.15552447552447562,42.9,2.1000000000000014,45,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-17 00:00:00,05:09am,Agustin,7.7,1668.0000000000011,10700,0.1558878504672898,42.8,2.1000000000000014,44.9,,2024-09-17 00:00:00,Agustin,7.67,1418.9999999999975,9675,0.14666666666666642,38.7,1.7999999999999972,40.5,05:34am,,,,,,,,,,,,,,,,,
2024-09-17 00:00:00,05:09am,Agustin,7.65,1668.0000000000011,8750,0.19062857142857156,35,2.1000000000000014,37.1,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-18 00:00:00,05:10am,Agustin,7.68,1834.0000000000034,11825,0.1550951374207191,47.3,2.3000000000000043,49.6,,2024-09-18 00:00:00,Agustin,7.7,1751.0000000000023,9975,0.17553884711779472,39.9,2.200000000000003,42.1,05:34am,,,,,,,,,,,,,,,,,
2024-09-18 00:00:00,05:10am,Agustin,7.66,1253.0000000000011,10700,0.11710280373831786,42.8,1.6000000000000014,44.4,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-19 00:00:00,05:06am,Agustin,7.65,1668.0000000000011,9025,0.1848199445983381,36.1,2.1000000000000014,38.2,,2024-09-19 00:00:00,Agustin,7.74,1253.0000000000011,8900,0.1407865168539327,35.6,1.6000000000000014,37.2,05:30am,,,,,,,,,,,,,,,,,
2024-09-19 00:00:00,05:06am,Agustin,7.71,1668.0000000000011,9500,0.17557894736842117,38,2.1000000000000014,40.1,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-20 00:00:00,05:04am,Agustin,7.7,1502.0000000000018,7825,0.1919488817891376,31.3,1.9000000000000021,33.2,,2024-09-20 00:00:00,Agustin,7.71,1419.0000000000036,9725,0.14591259640102866,38.9,1.8000000000000043,40.7,05:30am,,,,,,,,,,,,,,,,,
2024-09-20 00:00:00,05:04am,Agustin,7.75,1335.9999999999966,10150,0.13162561576354645,40.6,1.6999999999999957,42.3,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-21 00:00:00,05:40am,Agustin,7.72,1833.9999999999977,9800,0.18714285714285692,39.2,2.299999999999997,41.5,,2024-09-21 00:00:00,Agustin,7.75,1916.9999999999986,10100,0.18980198019801967,40.4,2.3999999999999986,42.8,06:02am,,,,,,,,,,,,,,,,,
2024-09-21 00:00:00,05:40am,Agustin,7.7,1253.0000000000011,10225,0.12254278728606369,40.9,1.6000000000000014,42.5,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-22 00:00:00,05:16am,Leonardo,7.52,1585,9550,0.16596858638743456,38.2,2.0,40.2,,2024-09-22 00:00:00,Leonardo,7.7,1501.9999999999989,9525,0.15769028871391064,38.1,1.8999999999999986,40,,,,,,,,,,,,,,,,,,
2024-09-22 00:00:00,05:16am,Leonardo,7.72,1585,9750,0.16256410256410256,39,2.0,41,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-23 00:00:00,04:50am,Leonardo,7.6,1418.9999999999975,8050.000000000001,0.1762732919254655,32.2,1.7999999999999972,34,,2024-09-23 00:00:00,Leonardo,7.76,1501.9999999999989,8500,0.17670588235294105,34,1.8999999999999986,35.9,,,,,,,,,,,,,,,,,,
2024-09-23 00:00:00,04:55am,Leonardo,7.65,1419.0000000000005,7800,0.181923076923077,31.2,1.8000000000000007,33,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-24 00:00:00,04:30:00,Leonardo,7.67,1585,9175,0.17275204359673024,36.7,2.0,38.7,,2024-09-24 00:00:00,Leonardo,7.77,1253.0000000000011,8475,0.14784660766961666,33.9,1.6000000000000014,35.5,,,,,,,,,,,,,,,,,,
2024-09-24 00:00:00,04:30:00,Leonardo,7.7,1751.0000000000023,9500,0.18431578947368446,38,2.200000000000003,40.2,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-25 00:00:00,04:50am,Leonardo,7.6,1253.0000000000011,8725,0.14361031518624656,34.9,1.6000000000000014,36.5,,2024-09-25 00:00:00,Leonardo,7.82,1336.0000000000023,9100,0.14681318681318706,36.4,1.7000000000000028,38.1,,,,,,,,,,,,,,,,,,
2024-09-25 00:00:00,04:50am,Leonardo,7.67,1253.0000000000011,9125,0.1373150684931508,36.5,1.6000000000000014,38.1,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:00,04:00am,Leonardo,7.77,1585,8400,0.1886904761904762,33.6,2.0,35.6,,2024-09-26 00:00:00,Leonardo,7.7,1253.0000000000011,8600,0.1456976744186048,34.4,1.6000000000000014,36,,,,,,,,,,,,,,,,,,
2024-09-26 00:00:00,04:00am,Leonardo,7.7,1585,9000,0.1761111111111111,36,2.0,38,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-27 00:00:00,05:16am,Leonardo,7.63,1585,8300,0.19096385542168676,33.2,2.0,35.2,,2024-09-27 00:00:00,Leonardo,7.72,1585,8800,0.18011363636363636,35.2,2.0,37.2,,,,,,,,,,,,,,,,,,
2024-09-27 00:00:00,05:16am,Leonardo,7.57,1419.0000000000005,7800,0.181923076923077,31.2,1.8000000000000007,33,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-28 00:00:00,05:45am,Cristian ,7.58,1833.9999999999977,10150,0.18068965517241356,40.6,2.299999999999997,42.9,,2024-09-28 00:00:00,Cristian ,7.74,1833.9999999999977,10275,0.17849148418491462,41.1,2.299999999999997,43.4,,,,,,,,,,,,,,,,,,
2024-09-28 00:00:00,05:45am,Cristian ,7.6,1916.9999999999986,10100,0.18980198019801967,40.4,2.3999999999999986,42.8,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-29 00:00:00,05:55am,Cristian ,7.74,1668.0000000000011,10200,0.163529411764706,40.8,2.1000000000000014,42.9,,2024-09-29 00:00:00,Cristian ,7.72,1751.0000000000023,9125,0.19189041095890436,36.5,2.200000000000003,38.7,,,,,,,,,,,,,,,,,,
2024-09-29 00:00:00,05:55am,Cristian ,7.75,1585,10250,0.1546341463414634,41,2.0,43,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-30 00:00:00,05:30am,Cristian ,7.73,1502.0000000000048,8950,0.16782122905027985,35.8,1.9000000000000057,37.7,,2024-09-30 00:00:00,Cristian ,7.76,1833.9999999999977,9550,0.1920418848167537,38.2,2.299999999999997,40.5,,,,,,,,,,,,,,,,,,
2024-09-30 00:00:00,05:30am,Cristian ,7.74,1418.9999999999975,8900,0.15943820224719074,35.6,1.7999999999999972,37.4,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-01 00:00:00,05:30am,Cristian ,7.73,1418.9999999999975,8925,0.15899159663865517,35.7,1.7999999999999972,37.5,,2024-10-01 00:00:00,Cristian ,7.76,1668.0000000000011,9450,0.17650793650793664,37.8,2.1000000000000014,39.9,,,,,,,,,,,,,,,,,,
2024-10-01 00:00:00,05:30am,Cristian ,7.74,1336.0000000000023,9000,0.14844444444444468,36,1.7000000000000028,37.7,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-02 00:00:00,05:00am,Cristian ,7.72,1418.9999999999975,8550,0.16596491228070145,34.2,1.7999999999999972,36,,2024-10-02 00:00:00,Cristian ,7.77,1668.0000000000011,9575,0.17420365535248053,38.3,2.1000000000000014,40.4,,,,,,,,,,,,,,,,,,
2024-10-02 00:00:00,05:00am,Cristian ,7.74,1668.0000000000011,8750,0.19062857142857156,35,2.1000000000000014,37.1,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-03 00:00:00,05:00am,Cristian ,7.72,1668.0000000000011,9875,0.1689113924050634,39.5,2.1000000000000014,41.6,,2024-10-03 00:00:00,Cristian ,,1917.0000000000048,10575,0.1812765957446813,42.3,2.4000000000000057,44.7,,,,,,,,,,,,,,,,,,
2024-10-03 00:00:00,05:00am,Cristian ,7.73,1585,9200,0.17228260869565218,36.8,2.0,38.8,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-04 00:00:00,05:00am,Gustavo,7.59,1087.0000000000045,8450,0.12863905325443842,33.8,1.4000000000000057,35.2,,2024-10-04 00:00:00,Gustavo,7.69,1418.9999999999975,9800,0.14479591836734668,39.2,1.7999999999999972,41,,,,,,,,,,,,,,,,,,
2024-10-04 00:00:00,05:00am,Gustavo,7.61,1170,8100,0.14444444444444443,32.4,1.5,33.9,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-05 00:00:00,05:00am,Gustavo,7.6,1501.9999999999989,9375,0.1602133333333332,37.5,1.8999999999999986,39.4,,2024-10-05 00:00:00,Gustavo,7.76,1585,9975,0.15889724310776943,39.9,2.0,41.9,,,,,,,,,,,,,,,,,,
2024-10-05 00:00:00,05:00am,Gustavo,7.63,1418.9999999999975,8425,0.1684272997032638,33.7,1.7999999999999972,35.5,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-06 00:00:00,05:00am,Gustavo,7.69,1335.9999999999993,7925,0.16858044164037847,31.7,1.6999999999999993,33.4,,2024-10-06 00:00:00,Gustavo,7.65,1668.0000000000011,10825,0.1540877598152426,43.3,2.1000000000000014,45.4,,,,,,,,,,,,,,,,,,
2024-10-06 00:00:00,05:00am,Gustavo,7.61,1667.9999999999952,10300,0.16194174757281507,41.2,2.0999999999999943,43.3,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-07 00:00:00,05:00am,Gustavo,7.59,1253.0000000000011,8500,0.1474117647058825,34,1.6000000000000014,35.6,,2024-10-07 00:00:00,Gustavo,7.69,1253.0000000000011,8700,0.14402298850574727,34.8,1.6000000000000014,36.4,,,,,,,,,,,,,,,,,,
2024-10-07 00:00:00,05:00am,Gustavo,7.68,1501.9999999999989,9850,0.15248730964466994,39.4,1.8999999999999986,41.3,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-08 00:00:00,05:00am,Gustavo,7.59,1585,9175,0.17275204359673024,36.7,2.0,38.7,,2024-10-08 00:00:00,Gustavo,7.74,1750.9999999999964,10150,0.1725123152709356,40.6,2.1999999999999957,42.8,,,,,,,,,,,,,,,,,,
2024-10-08 00:00:00,05:00am,Gustavo,7.58,1419.0000000000036,8100,0.17518518518518564,32.4,1.8000000000000043,34.2,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-09 00:00:00,05:00am,Gustavo,7.59,1585,9975,0.15889724310776943,39.9,2.0,41.9,,2024-10-09 00:00:00,Gustavo,7.78,1750.9999999999964,10675,0.16402810304449614,42.7,2.1999999999999957,44.9,,,,,,,,,,,,,,,,,,
2024-10-09 00:00:00,05:00am,Gustavo,7.69,1585,9075,0.1746556473829201,36.3,2.0,38.3,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-10 00:00:00,04:29am,Agustin,7.77,1336.0000000000023,9475,0.14100263852242767,37.9,1.7000000000000028,39.6,,2024-10-10 00:00:00,Agustin,7.9,1419.0000000000036,9075,0.15636363636363676,36.3,1.8000000000000043,38.1,04:55am,,,,,,,,,,,,,,,,,
2024-10-10 00:00:00,04:29am,Agustin,7.71,1750.9999999999964,9175,0.19084468664850096,36.7,2.1999999999999957,38.9,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-11 00:00:00,05:05am,Agustin,7.55,1750.9999999999964,9525,0.18383202099737495,38.1,2.1999999999999957,40.3,,2024-10-11 00:00:00,Agustin,7.82,1585,8975,0.1766016713091922,35.9,2.0,37.9,05:30am,,,,,,,,,,,,,,,,,
2024-10-11 00:00:00,05:05am,Agustin,7.71,1170,8350,0.14011976047904193,33.4,1.5,34.9,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-12 00:00:00,04:15am,Agustin,7.65,1668.0000000000011,9275,0.17983827493261467,37.1,2.1000000000000014,39.2,,2024-10-12 00:00:00,Agustin,7.88,1170,10400,0.1125,41.6,1.5,43.1,04:36am,,,,,,,,,,,,,,,,,
2024-10-12 00:00:00,04:15am,Agustin,7.7,1833.9999999999977,9550,0.1920418848167537,38.2,2.299999999999997,40.5,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-13 00:00:00,04:45am,Agustin,7.64,1170,9000,0.13,36,1.5,37.5,,2024-10-13 00:00:00,Agustin,7.84,1170,8625,0.1356521739130435,34.5,1.5,36,05:10am,,,,,,,,,,,,,,,,,
2024-10-13 00:00:00,04:45am,Agustin,7.6,1419.0000000000036,9575,0.14819843342036593,38.3,1.8000000000000043,40.1,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-13 00:00:00,21:18:00,Cristian ,7.67,1668.0000000000011,9400,0.17744680851063843,37.6,2.1000000000000014,39.7,,2024-10-13 00:00:00,Cristian ,7.82,1501.9999999999989,10425,0.1440767386091126,41.7,1.8999999999999986,43.6,21:18:00,,,,,,,,,,,,,,,,,
2024-10-14 00:00:00,04:56am,Agustin,7.68,1419.0000000000036,8350,0.16994011976047949,33.4,1.8000000000000043,35.2,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-14 00:00:00,04:56am,Agustin,7.7,1418.9999999999975,9300,0.15258064516129005,37.2,1.7999999999999972,39,,2024-10-14 00:00:00,Agustin,7.78,1833.9999999999977,10050,0.1824875621890545,40.2,2.299999999999997,42.5,05:20am,,,,,,,,,,,,,,,,,
2024-10-15 00:00:00,04:11am,Agustin,7.71,1336.0000000000023,7625,0.17521311475409865,30.5,1.7000000000000028,32.2,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-15 00:00:00,04:11am,Agustin,7.74,1419.0000000000036,9225,0.15382113821138252,36.9,1.8000000000000043,38.7,,2024-10-15 00:00:00,Agustin,7.87,1419.0000000000036,10100,0.14049504950495084,40.4,1.8000000000000043,42.2,04:36am,,,,,,,,,,,,,,,,,
2024-10-16 00:00:00,04:00am,Leonardo,7.65,1501.9999999999989,9650,0.15564766839378227,38.6,1.8999999999999986,40.5,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-16 00:00:00,04:00am,Leonardo,7.8,1418.9999999999975,8400,0.16892857142857112,33.6,1.7999999999999972,35.4,,2024-10-16 00:00:00,Leonardo,7.75,1501.9999999999989,9425,0.15936339522546408,37.7,1.8999999999999986,39.6,,,,,,,,,,,,,,,,,,
2024-10-17 00:00:00,03:00am,Leonardo,7.6,1419.0000000000036,8350,0.16994011976047949,33.4,1.8000000000000043,35.2,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-17 00:00:00,03:00am,Leonardo,7.72,1501.9999999999989,9375,0.1602133333333332,37.5,1.8999999999999986,39.4,,2024-10-17 00:00:00,Leonardo,7.68,1418.9999999999975,9300,0.15258064516129005,37.2,1.7999999999999972,39,,,,,,,,,,,,,,,,,,
2024-10-18 00:00:00,04:00am,Leonardo,7.61,1502.0000000000048,8450,0.1777514792899414,33.8,1.9000000000000057,35.7,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-18 00:00:00,04:00am,Leonardo,7.69,1253.0000000000011,7425,0.1687542087542089,29.7,1.6000000000000014,31.3,,2024-10-18 00:00:00,Leonardo,7.8,1501.9999999999989,9875,0.1521012658227847,39.5,1.8999999999999986,41.4,,,,,,,,,,,,,,,,,,
2024-10-19 00:00:00,04:00am,Leonardo,7.62,1501.9999999999989,8500,0.17670588235294105,34,1.8999999999999986,35.9,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-19 00:00:00,04:00am,Leonardo,7.65,1418.9999999999975,8375,0.16943283582089522,33.5,1.7999999999999972,35.3,,2024-10-19 00:00:00,Leonardo,7.68,1501.9999999999989,9225,0.16281842818428172,36.9,1.8999999999999986,38.8,,,,,,,,,,,,,,,,,,
2024-10-20 00:00:00,04:00am,Leonardo,7.68,1336.0000000000023,8750,0.15268571428571454,35,1.7000000000000028,36.7,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-20 00:00:00,04:00am,Leonardo,7.77,1336.0000000000023,8250,0.16193939393939422,33,1.7000000000000028,34.7,,2024-10-20 00:00:00,Leonardo,7.7,1418.9999999999975,8900,0.15943820224719074,35.6,1.7999999999999972,37.4,,,,,,,,,,,,,,,,,,
2024-10-21 00:00:00,03:00am,Leonardo,7.63,1585,9625,0.16467532467532467,38.5,2.0,40.5,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-21 00:00:00,03:00am,Leonardo,7.7,1501.9999999999989,9025,0.1664265927977838,36.1,1.8999999999999986,38,,2024-10-21 00:00:00,Leonardo,7.85,1833.9999999999977,10125,0.18113580246913558,40.5,2.299999999999997,42.8,,,,,,,,,,,,,,,,,,
2024-10-22 00:00:00,05:45am,Cristian ,7.81,1501.9999999999989,8850,0.16971751412429364,35.4,1.8999999999999986,37.3,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-22 00:00:00,05:45am,Cristian ,7.8,1585,8800,0.18011363636363636,35.2,2.0,37.2,,2024-10-22 00:00:00,Cristian ,7.9,1501.9999999999989,10050,0.14945273631840786,40.2,1.8999999999999986,42.1,,,,,,,,,,,,,,,,,,
2024-10-23 00:00:00,05:30am,Cristian ,7.79,1667.9999999999952,9550,0.17465968586387384,38.2,2.0999999999999943,40.3,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-23 00:00:00,05:30am,Cristian ,7.8,1833.9999999999977,9525,0.19254593175852994,38.1,2.299999999999997,40.4,,2024-10-23 00:00:00,Cristian ,7.87,1833.9999999999977,10525,0.17425178147268386,42.1,2.299999999999997,44.4,,,,,,,,,,,,,,,,,,
2024-10-24 00:00:00,05:30am,Cristian ,7.7,1751.0000000000023,9825,0.17821882951653967,39.3,2.200000000000003,41.5,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-24 00:00:00,05:30am,Cristian ,7.73,1916.9999999999986,9900,0.1936363636363635,39.6,2.3999999999999986,42,,2024-10-24 00:00:00,Cristian ,7.72,1833.9999999999977,11425,0.16052516411378537,45.7,2.299999999999997,48,,,,,,,,,,,,,,,,,,
2024-10-25 00:00:00,05:30am,Cristian ,7.73,1335.9999999999966,9150,0.14601092896174825,36.6,1.6999999999999957,38.3,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-25 00:00:00,05:30am,Cristian ,7.74,1668.0000000000011,9250,0.18032432432432444,37,2.1000000000000014,39.1,,2024-10-25 00:00:00,Cristian ,7.79,1834.0000000000034,11225,0.16338530066815174,44.9,2.3000000000000043,47.2,,,,,,,,,,,,,,,,,,
2024-10-26 00:00:00,04:35am,Cristian ,7.79,1668.0000000000011,9950,0.16763819095477397,39.8,2.1000000000000014,41.9,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-26 00:00:00,04:35am,Cristian ,7.77,1501.9999999999989,9925,0.15133501259445833,39.7,1.8999999999999986,41.6,,2024-10-26 00:00:00,Cristian ,7.83,1501.9999999999989,10875,0.13811494252873552,43.5,1.8999999999999986,45.4,,,,,,,,,,,,,,,,,,
2024-10-27 00:00:00,04:35am,Cristian ,7.79,1501.9999999999989,8800,0.17068181818181805,35.2,1.8999999999999986,37.1,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
2024-10-27 00:00:00,04:35am,Cristian ,778,1419.0000000000036,8850,0.16033898305084787,35.4,1.8000000000000043,37.2,,2024-10-27 00:00:00,Cristian ,7.82,1418.9999999999975,9800,0.14479591836734668,39.2,1.7999999999999972,41,,,,,,,,,,,,,,,,,,
2024-10-28 00:00:00,05:30am,Gustavo,7.57,1585,10825,0.1464203233256351,43.3,2.0,45.3,,,,,-75,0,,,0.0,,,,,,,,,,,,,,,,,,,
