Fecha,Hora,Responsable,Proveedor,Muestra,Nº Remito,pH,Peso de muesta,ST,Tiempo de análisis,Temperatura,Observaciones,RENDIMIENTO,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
2024-07-23,20:04:00,Agustín,,Recirculacion dewatering,,,6.818,0.0516,31:52*,120.0,"Nivel 65,67% hora  19:22hs",,,,,
2024-07-23,20:53:00,Agustín,,Lactosa,Nº680,4.53,5.522,0.1148,23:26*,120.0,,,,,,
2024-07-24,03:45:00,Gustavo,,Buffer tank,,,4.164,0.0612,19:12*,120.0,,,,,,
2024-07-24,04:55:00,Gustavo,,Biodigestor 050,,,4.534,0.0525,26:44*,120.0,,,,,,
2024-07-24,05:40:00,Gustavo,,Biodigestor 040,,,6.682,0.0491,31:58*,120.0,,,,,,
2024-07-24,08:19:00,Leonardo,,Lactosa,Nº681,,3.456,0.1256,"1 day, 0:10:00",120.0,,,,,,
2024-07-24,14:40:00,Leonardo,,Buffer tank,,,3.145,0.0519,15:22:00,120.0,,,,,,
2024-07-24,18:13:00,Agustín,,Salida a laguna,,,5.663,0.0416,21:56:00,120.0,"SETPOINT ENC 1,0mbar valor actual -2,6mbar velocidad 65,2%",,,,,
2024-07-24,18:50:00,Agustín,,Recirculacion dewatering,,,6.306,0.0503,30:38*,120.0,"LIMPIEZA DE MALLA .Nivel 70,52% hora  18:09hs",,,,,
2024-07-24,20:46:00,Agustín,,Suero,Nº682,,5.903,0.07,27:30*,120.0,,,,,,
2024-07-25,00:07:00,Gustavo,,Buffer tank,,,4.595,0.0564,18:56*,120.0,,,,,,
2024-07-25,00:30:00,Gustavo,,Silo ingreso biomix,,,3.838,0.4078,24:18*,120.0,,,,,,
2024-07-25,11:36:00,Cristian,,Ruminal,,,8.03,0.2485,63:20*,120.0,,,,,,
2024-07-25,13:17:00,Cristian,,Buffer tank,,,3.99,0.0436,23:40*,120.0,,,,,,
2024-07-25,13:43:00,Cristian,,Purin,,,3.99,0.0138,33:04*,120.0,,,,,,
2024-07-25,14:24:00,Cristian,,Recirculacion dewatering,,,3.99,0.0315,23:46*,120.0,,,,,,
2024-07-25,15:07:00,Agustín,,Lactosa,Nº683,5.19,4.733,0.122,22:51*,120.0,,,,,,
2024-07-25,18:33:00,Agustín,,Lactosa,Nº684,5.41,5.594,0.1251,29:54*,120.0,,,,,,
2024-07-25,19:50:00,Agustín,,Silo ,,,2.269,0.5534,11:20*,120.0,Silo 7 1 ABAJO,,,,,
2024-07-25,21:16:00,Agustín,,Silo ,,,2.636,0.4924,17:40*,120.0,SILO 7 2 ARRIBA,,,,,
2024-07-25,21:49:00,Agustín,,Buffer tank,,,5.144,0.0694,20:52:00,120.0,,,,,,
2024-07-25,22:12:00,Agustín,,Salida a laguna,,,4.252,0.0412,20:42*,120.0,"SETPOINT ENC +1,0mbar valor actual +2,2mbar velocidad 68,2%",,,,,
2024-07-25,22:35:00,Agustín,,Recirculacion dewatering,,,3.641,0.0464,19:46*,120.0,"Nivel 73,48% hora  21:55hs",,,,,
2024-07-26,01:30:00,Gustavo,,Buffer tank,,,3.691,0.0642,16:56*,120.0,,,,,,
2024-07-26,05:00:00,Gustavo,,Biodigestor 050,,,4.435,0.0557,39:00*,120.0,,,,,,
2024-07-26,05:45:00,Gustavo,,Biodigestor 040,,,4.926,0.0733,30:00*,120.0,,,,,,
2024-07-26,08:49:00,Cristian,,Lactosa,,,3.99,0.1187,24:22*,120.0,,,,,,
2024-07-26,10:34:00,Cristian,,Biodigestor 050,,,3.97,0.0488,22:20*,120.0,,,,,,
2024-07-26,11:29:00,Cristian,,Biodigestor 040,,,3.79,0.0345,22:24:00,120.0,,,,,,
2024-07-26,13:18:00,Cristian,,Purin,,,3.99,0.0163,22:45*,120.0,,,,,,
2024-07-26,12:26:00,Cristian,,Buffer tank,,,3.99,0.0645,"31,12*",120.0,,,,,,
2024-07-26,15:20:00,Agustín,,Goma vegetal ,Nº688,,5.553,0.3061,59:24*,120.0,,,,,,
2024-07-26,17:40:00,Agustín,,Ruminal,Nº687,,4.229,0.2615,32:08*,120.0,,,,,,
2024-07-26,18:30:00,Agustín,,suero,Nº689,3.28,4.112,0.0477,17:32*,120.0,,,,,,
2024-07-26,18:50:00,Agustín,,purin,Nº690,,2.763,0.1839,20:44*,120.0,"1 purin de padrillera, mezclado con un poco de borra.",,,,,
2024-07-26,20:37:00,Agustín,,purin,Nº690,,3.064,0.1606,22:02*,120.0,"2 purin de padrillera, mezclado con un poco de borra.",,,,,
2024-07-26,22:00:00,Agustín,,Buffer tank,,,4.4,0.07,20:28*,120.0,,,,,,
2024-07-26,23:20:00,Gustavo,,Buffer tank,,,4.006,0.0676,17:20*,120.0,,,,,,
2024-07-26,23:40:00,Gustavo,,Silo ingreso biomix,,,3.588,0.3428,19:54*,120.0,,,,,,
2024-07-27,00:10:00,Gustavo,,Biabono,,,3.522,0.2226,23:26*,120.0,"SETPOINT ENC +1,4mbar valor actual +2,2mbar velocidad 79,7%",,,,,
2024-07-27,10:32:00,Cristian,,Silo ingreso biomix,,,8,0.3731,41:38*,120.0,"Nivel 44,43% hora  00:11hs",,,,,
2024-07-27,11:44:00,Cristian,,Lactosa,Nº692,5.28,3.99,0.1266,19:42*,120.0,,,,,,
2024-07-27,12:25:00,Cristian,,Biodigestor 050,,,3.99,0.043,27:28*,120.0,,,,,,
2024-07-27,13:24:00,Cristian,,Biodigestor 040,,,3.98,0.0482,33:16*,120.0,,,,,,
2024-07-27,14:00:00,Cristian,,purin,,,3.98,0.0133,21:46*,120.0,,,,,,
2024-07-27,14:24:00,Cristian,,Buffer tank,,,3.97,0.0371,20:38*,120.0,,,,,,
2024-07-27,15:24:00,Cristian,,expeller,Nº692,,7.999,0.9563,15:30:00,120.0,,,,,,
2024-07-27,15:24:00,Leonardo,,Salida a laguna,,,6.989,0.0422,"1 day, 10:30:00",120.0,"SETPOINT ENC +60mbar valor actual +56,1mbar velocidad 79,3%",,,,,
2024-07-27,16:24:00,Leonardo,,Recirculacion dewatering,,,4.3,0.0577,"1 day, 9:00:00",120.0,"Nivel 79,12% hora  17:00hs",,,,,
2024-07-27,17:24:00,Leonardo,,Buffer tank,,,4.042,0.0651,17:28:00,120.0,,,,,,
2024-07-27,18:24:00,Leonardo,,Suero,Nº693,,4.805,0.0905,23:56:00,120.0,,,,,,
2024-07-27,19:24:00,Leonardo,,Suero,Nº693,,5.32,0.0885,"1 day, 5:54:00",120.0,Duplicado,,,,,
2024-07-28,00:15:00,Gustavo,,Biabono,,,5.532,0.2379,29:56*,120.0,"SETPOINT ENC +60mbar valor actual +56,1mbar velocidad 79,3%",,,,,
2024-07-28,01:13:00,Gustavo,,Silo ingreso biomix,,,5.069,0.3634,31:30*,120.0,"Nivel 41,37% hora  00:17hs",,,,,
2024-07-28,02:08:00,Gustavo,,Buffer tank,,,3.565,0.0673,15:12*,120.0,,,,,,
2024-07-28,11:24:00,Cristian,,Lactosa,Nº694,5.34,3.99,0.1293,21:36*,120.0,,,,,,
2024-07-28,11:56:00,Cristian,,purin,,,3.99,0.021,24:40*,120.0,,,,,,
2024-07-28,12:23:00,Cristian,,Laguna ,,,3.99,0.0436,23:36*,120.0,,,,,,
2024-07-28,14:29:00,Cristian,,Buffer tank,,,3.99,0.0568,20:50:00,120.0,,,,,,
2024-07-28,15:00:00,Leonardo,,Laguna ,,,4.1,0.0402,"1 day, 0:50:00",120.0,,,,,,
2024-07-28,16:00:00,Leonardo,,Salida a laguna,,,5.514,0.04,"1 day, 0:40:00",120.0,"SETPOINT ENC +60mbar valor actual +56,1mbar velocidad 79,3%",,,,,
2024-07-28,17:00:00,Leonardo,,Recirculacion dewatering,,,5.004,0.0502,"1 day, 3:54:00",120.0,Nivel 30% hora  17:00hs,,,,,
2024-07-28,23:25:00,Gustavo,,Silo ingreso biomix,,,4.394,0.381,27:12*,120.0,,,,,,
2024-07-29,00:10:00,Gustavo,,Buffer tank,,,4.051,0.0536,16:22*,120.0,,,,,,
2024-07-29,05:10:00,Gustavo,,Biodigestor 040,,,4.972,0.043,23:26*,120.0,,,,,,
2024-07-29,05:45:00,Gustavo,,Biodigestor 050,,,4.011,0.0524,16:26*,120.0,,,,,,
2024-07-29,11:00:00,Cristian,,Lactosa,Nº703,5.13,3.98,0.1345,25:24*,120.0,,,,,,
2024-07-29,15:00:00,Leonardo,,Silo 7,,,4.649,0.5111,21:24:00,120.0,,,,,,
2024-07-29,16:00:00,Leonardo,,Buffer tank,,,4.04,0.0545,21:42:00,120.0,,,,,,
2024-07-29,17:00:00,Leonardo,,Recirculacion dewatering,,,3.786,0.0555,"1 day, 8:26:00",120.0,"SETPOINT ENC +60mbar valor actual +56,1mbar velocidad 79,3%",,,,,
2024-07-29,18:00:00,Leonardo,,Salida a laguna,,,4.376,0.0414,"1 day, 8:26:00",120.0,Nivel 45% hora  17:00hs,,,,,
2024-07-29,19:00:00,Leonardo,,Barrido cargil ,Nº704,,2.099,0.8371,06:54:00,120.0,,,,,,
2024-07-29,20:00:00,Leonardo,,Grasa,Nº708,,4.744,0.7624,"1 day, 13:40:00",120.0,,,,,,
2024-07-30,01:34:00,Agustín,,Biabono,,,2.834,0.2943,30:36*,120.0,,,,,,
2024-07-30,03:13:00,Agustín,,Silo ingreso biomix,,,4.818,0.4054,29:16*,120.0,,,,,,
2024-07-30,03:46:00,Agustín,,Buffer tank,,,6.437,0.0478,35:45*,120.0,,,,,,
2024-07-30,09:05:00,Cristian,,Lactosa,Nº705,,3.99,0.1234,20:32*,120.0,,,,,,
2024-07-30,10:50:00,Cristian,,Lactosa,Nº707,,3.98,0.1179,22:50*,120.0,,,,,,
2024-07-30,12:52:00,Cristian,,Grasa,Nº708,,8,0.7621,31:28*,120.0,,,,,,
2024-07-30,13:30:00,Cristian,,purin,,,3.99,0.0374,20:14*,120.0,,,,,,
2024-07-30,14:21:00,Cristian,,Buffer tank,,,3.99,0.0456,24:36*,120.0,,,,,,
2024-07-30,,Cristian,,Ruminal,Nº706,,8.008,0.2855,63:20*,120.0,,,,,,
2024-07-30,15:21:00,Leonardo,,Recirculacion dewatering,,,4.198,0.0563,"1 day, 9:45:00",120.0,,,,,,
2024-07-30,16:21:00,Leonardo,,Salida a laguna,,,5.694,0.0409,"1 day, 11:22:00",120.0,,,,,,
2024-07-30,17:21:00,Leonardo,,Buffer tank,,,3.572,0.067,17:36:00,120.0,,,,,,
2024-07-31,02:49:00,Agustín,,Buffer tank,,,3.77,0.0676,18:22*,120.0,,,,,,
2024-07-31,04:49:00,Agustín,,Biodigestor 040,,,3.252,0.0397,22:52*,120.0,,,,,,
2024-07-31,05:15:00,Agustín,,Biodigestor 050,,,3.867,0.0494,24:26*,120.0,,,,,,
2024-07-31,08:15:00,Gustavo,,Biabono,,,3.055,0.2778,17:14*,120.0,,,,,,
2024-07-31,09:41:00,Gustavo,,purin,,,4.595,0.0283,16:36*,120.0,,,,,,
2024-07-31,15:00:00,Leonardo,,Lactosa,Nº709,,4.29,0.118,22:06:00,120.0,,,,,,
2024-07-31,16:00:00,Leonardo,,Suero,Nº711,,4.453,0.0827,20:27:00,120.0,,,,,,
2024-07-31,17:00:00,Leonardo,,expeller,Nº710,,4.1,0.95,10:44:00,120.0,,,,,,
2024-07-31,18:00:00,Leonardo,,Buffer tank,,,4.639,0.0513,18:18:00,120.0,,,,,,
2024-07-31,19:00:00,Leonardo,,Salida a laguna,,,4.705,0.0385,23:28:00,120.0,"SETPOINT ENC +60mbar valor actual +56,1mbar velocidad 45,30%",,,,,
2024-08-01,03:15:00,Agustín,,Silo ingreso biomix,,,5.603,0.3593,43:22*,120.0,,,,,,
2024-08-01,04:00:00,Agustín,,Buffer tank,,,4.543,0.0453,20:14:00,120.0,,,,,,
2024-08-01,08:20:00,Gustavo,,Lactosa,Nº712,5.42,4.56,0.1149,18:58*,120.0,,,,,,
2024-08-01,12:30:00,Gustavo,,buffer tank,,,4.278,0.0631,13:30*,120.0,,,,,,
2024-08-01,13:20:00,Gustavo,,laguna,,,3.767,0.0353,15:28*,120.0,,,,,,
2024-08-01,15:00:00,Leonardo,,Lactosa,Nº713,,5.057,0.1232,20:06:00,120.0,,,,,,
2024-08-01,16:00:00,Leonardo,,Suero,Nº714,,4.079,0.0779,19:00:00,120.0,,,,,,
2024-08-01,17:00:00,Leonardo,,Buffer tank,,,4.911,0.0747,19:56:00,120.0,,,,,,
2024-08-01,17:00:00,Leonardo,,Buffer tank,,,5.44,0.0744,19:56:00,120.0,,,,,,
2024-08-01,18:00:00,Leonardo,,Silo ingreso biomix,,,4.193,0.4362,"1 day, 10:38:00",120.0,,,,,,
2024-08-02,02:34:00,Agustín,,Biodigestor 040,,,3.53,0.0459,26:10*,120.0,,,,,,
2024-08-02,03:05:00,Agustín,,Biodigestor 050,,,4.257,0.0444,25:54*,120.0,,,,,,
2024-08-02,03:46:00,Agustín,,Buffer tank,,,4.701,0.0691,25:44*,120.0,,,,,,
2024-08-02,07:50:00,Gustavo,,Dewatering,,,5.224,0.0501,19:52*,120.0,,,,,,
2024-08-02,08:20:00,Gustavo,,Lactosa,Nº715,5.33,4.635,0.1167,17:40*,120.0,,,,,,
2024-08-02,08:56:00,Gustavo,,purin,,,4.641,0.0269,19:10*,120.0,,,,,,
2024-08-02,09:40:00,Gustavo,,Silo 7,Nº716,,4.871,0.3509,31:02*,120.0,,,,,,
2024-08-02,10:25:00,Gustavo,,Ruminal,,,6.115,0.1854,34:12*,120.0,,,,,,
2024-08-02,11:05:00,Gustavo,,Buffer tank,,,3.972,0.0617,18:04*,120.0,,,,,,
2024-08-02,11:40:00,Gustavo,,Silo ingreso biomix,,,4.312,0.4613,22:28*,120.0,,,,,,
2024-08-02,17:32:00,Cristian,,Silo 6,,,8,0.3264,58:22*,120.0,,,,,,
2024-08-02,19:24:00,Cristian,,Silo 7,,,8,0.3737,39:00*,120.0,,,,,,
2024-08-02,20:20:00,Cristian,,Silo ingreso biomix,,,8,0.4287,42:12*,120.0,,,,,,
2024-08-02,21:10:00,Cristian,,Buffer tank,,,3.99,0.066,24:44*,120.0,,,,,,
2024-08-02,21:41:00,Cristian,,Recirculacion dewatering,,,3.99,0.0451,23:58*,120.0,"SETPOINT ENC +60mbar valor actual +56,1mbar velocidad 79,3%",,,,,
2024-08-02,22:08:00,Cristian,,Salida a laguna,,,3.99,0.0383,20:46*,120.0,Nivel 45% hora  21:41hs,,,,,
2024-08-03,01:50:00,Agustín,,Biabono,,,3.024,0.2546,21:06*,120.0,,,,,,
2024-08-03,02:21:00,Agustín,,Silo ingreso biomix,,,4.38,0.4668,28:22*,120.0,,,,,,
2024-08-03,02:52:00,Agustín,,Buffer tank,,,5.104,0.0639,28:58*,120.0,,,,,,
2024-08-03,08:35:00,Gustavo,,purin,,,4.605,0.0289,16:40*,120.0,,,,,,
2024-08-03,12:00:00,Gustavo,,Biodigestor 050,,,4.731,0.0528,23:32*,120.0,,,,,,
2024-08-03,12:44:00,Gustavo,,Biodigestor 040,,,4.801,0.0381,17:50*,120.0,,,,,,
2024-08-03,13:45:00,Gustavo,,Silo ingreso biomix,,,3.733,0.4109,17:50*,120.0,,,,,,
2024-08-03,14:26:00,Gustavo,,Lactosa,Nº717,6.13,4.283,0.1268,19:22*,120.0,,,,,,
2024-08-03,15:32:00,Cristian,,Buffer tank,,,3.99,0.0956,22:36*,120.0,,,,,,
2024-08-03,16:30:00,Cristian,,purin,,,3.99,0.0225,20:32*,120.0,,,,,,
2024-08-03,16:54:00,Cristian,,Goma vegetal ,Nº718,,3.99,0.4271,33:58*,120.0,,,,,,
2024-08-03,18:27:00,Cristian,,Recirculacion dewatering,,,3.99,0.0421,20:58*,120.0,"SETPOINT ENC +60mbar valor actual +58,2mbar velocidad 71,3%",,,,,
2024-08-03,19:29:00,Cristian,,Salida a laguna,,,3.99,0.0404,20:12*,120.0,Nivel55% hora  18:27hs,,,,,
2024-08-03,19:53:00,Cristian,,Buffer tank,,,3.99,0.0584,21:52*,120.0,,,,,,
2024-08-04,08:10:00,Gustavo,,Laguna,,,4.229,0.0407,15:42*,120.0,,,,,,
2024-08-04,09:00:00,Gustavo,,purin,,,4.03,0.0422,17:08*,120.0,,,,,,
2024-08-04,09:55:00,Gustavo,,Silo ingreso biomix,,,3.343,0.4616,17:16*,120.0,,,,,,
2024-08-04,10:29:00,Gustavo,,Lactosa,Nº719,5.12,3.819,0.1241,15:18*,120.0,,,,,,
2024-08-04,11:35:00,Gustavo,,buffer tank,,,3.896,0.0626,18:56*,120.0,,,,,,
2024-08-04,16:49:00,Cristian,,Laguna,,,3.99,0.041,22:08:00,120.0,,,,,,
2024-08-04,17:19:00,Cristian,,Recirculacion dewatering,,,3.99,0.0457,23:00:00,120.0,"SETPOINT ENC +60mbar valor actual +55,95mbar velocidad 69,52%",,,,,
2024-08-04,18:34:00,Cristian,,Salida a laguna,,,3.99,0.0407,18:24*,120.0,Nivel 49% hora  17:19hs,,,,,
2024-08-04,19:20:00,Cristian,,Buffer tank,,,3.99,0.0622,18:56:00,120.0,,,,,,
2024-08-04,19:46:00,Cristian,,Silo ingreso biomix,,,8,0.4039,45:13*,120.0,,,,,,
2024-08-05,04:00:00,Leonardo,,Silo ingreso biomix,,,5.455,0.426,"1 day, 2:06:00",120.0,,,,,,
2024-08-05,05:00:00,Leonardo,,Buffer tank,,,4.066,0.0681,20:14:00,120.0,,,,,,
2024-08-05,09:15:00,Gustavo,,Silo 7,,,3.313,0.4011,28:40*,120.0,,,,,,
2024-08-05,09:45:00,Gustavo,,Ruminal,Nº720,,3.337,0.3533,35:14*,120.0,,,,,,
2024-08-05,10:33:00,Gustavo,,Silo 6,,,4.569,0.4012,28:16*,120.0,,,,,,
2024-08-05,11:40:00,Gustavo,,Lactosa,Nº721,5.26,4.851,0.1229,19:38*,120.0,,,,,,
2024-08-05,12:21:00,Gustavo,,purin,,,4.239,0.0731,15:54*,120.0,,,,,,
2024-08-05,13:04:00,Gustavo,,Buffer tank,,,3.966,0.0593,16:12*,120.0,,,,,,
2024-08-05,13:35:00,Gustavo,,Silo ingreso biomix,,,3.456,0.4823,21:00:00,120.0,,,,,,
2024-08-05,20:35:00,Cristian,,Silo ingreso biomix,,,801,0.4451,51:08*,120.0,,,,,,
2024-08-05,21:32:00,Cristian,,Buffer tank,,,3.98,0.0562,22:52*,120.0,,,,,,
2024-08-05,21:57:00,Cristian,,Recirculacion dewatering,,,3.99,0.0466,22:38*,120.0,"SETPOINT ENC +60mbar valor actual +59,8mbar velocidad 72,36%",,,,,
2024-08-05,22:21:00,Cristian,,Salida a laguna,,,3.99,0.0385,20:50*,120.0,Nivel 49% hora  22:21hs,,,,,
2024-08-06,03:00:00,Leonardo,,Silo ingreso biomix,,,4.408,0.4621,"1 day, 6:08:00",120.0,,,,,,
2024-08-06,04:00:00,Leonardo,,Buffer tank,,,4.25,0.0668,19:56:00,120.0,,,,,,
2024-08-06,08:44:00,Agustín,,Lactosa,Nº722,5.78,5.752,0.1283,,120.0,,,,,,
2024-08-06,13:02:00,Agustín,,PURIN,,,4.114,0.0751,,120.0,,,,,,
2024-08-06,16:24:00,Cristian,,Lactosa,Nº723,,3.98,0.1264,22:32*,120.0,,,,,,
2024-08-06,20:26:00,Cristian,,Silo ingreso biomix,,,8,0.4616,36:38*,120.0,,,,,,
2024-08-06,21:05:00,Cristian,,Buffer tank,,,3.99,0.0729,20:06*,120.0,,,,,,
2024-08-07,05:00:00,Leonardo,,Silo ingreso biomix,,,5.435,0.4463,"2 days, 0:16:00",120.0,,,,,,
2024-08-07,,Leonardo,,Buffer tank,,,,,,120.0,,,,,,
2024-08-07,11:47:00,Agustín,,Lactosa,Nº724,5.7,4.545,0.1261,,120.0,,,,,,
2024-08-07,12:25:00,Agustín,,purin,,,4.686,0.0625,21:54*,120.0,,,,,,
2024-08-07,14:17:00,Agustín,,Buffer tank,,,3.019,0.0735,17:56:00,120.0,,,,,,
2024-08-07,20:48:00,Cristian,,Silo ingreso biomix,,,8,0.4097,23:02*,120.0,,,,,,
2024-08-07,21:34:00,Cristian,,Buffer tank,,,3.99,0.0706,23:28*,120.0,,,,,,
2024-08-07,22:21:00,Cristian,,Recirculacion dewatering,,,3.99,0.0436,20:56:00,120.0,,,,,,
2024-08-07,22:21:00,Cristian,,Salida a laguna,,,3.99,0.0367,23:42*,120.0,,,,,,
2024-08-07,22:49:00,Cristian,,laguna ,,,3.99,0.044,21:55:00,120.0,,,,,,
2024-08-08,04:00:00,Leonardo,,Recirculacion dewatering,,,4.778,0.3956,"1 day, 9:00:00",120.0,,,,,,
2024-08-08,05:00:00,Leonardo,,Buffer tank,,,4.302,0.0807,22:38:00,120.0,,,,,,
2024-08-08,15:00:00,Gustavo,,Silo ingreso biomix,,,3.62,0.4614,20:00*,120.0,,,,,,
2024-08-08,18:10:00,Gustavo,,Suero,Nº725,3.98,4.372,0.0675,21:34*,120.0,,,,,,
2024-08-08,19:30:00,Gustavo,,lactosa,Nº726,5.59,4.609,0.1302,23:50*,120.0,,,,,,
2024-08-08,21:05:00,Gustavo,,Buffer tank,,,3.882,0.0796,19:22*,120.0,,,,,,
2024-08-08,09:50:00,Gustavo,,silo ingreso biomix,,,3.265,0.43,18:06:00,120.0,,,,,,
2024-08-09,02:00:00,Leonardo,,lactosa,Nº727,,5.482,0.1311,23:20:00,120.0,,,,,,
2024-08-09,04:00:00,Leonardo,,silo ingreso biomix,,,4.025,0.4324,"1 day, 2:06:00",120.0,,,,,,
2024-08-09,12:15:00,Gustavo,,purin,,,3.759,0.0543,13:38*,120.0,,,,,,
2024-08-09,12:43:00,Gustavo,,Ruminal,Nº728,,4.555,0.4962,32:36*,120.0,,,,,,
2024-08-09,14:05:00,Gustavo,,Silo ingreso biomix,,,3.609,0.3614,22:56*,120.0,,,,,,
2024-08-09,15:00:00,Gustavo,,Buffer tank,,,4.45,0.0676,18:58*,120.0,,,,,,
2024-08-09,16:25:00,Gustavo,,Suero,Nº729,5.58,4.736,0.065,15:10*,120.0,,,,,,
2024-08-09,18:33:00,Gustavo,,Buffer tank,,,4.491,0.0586,16:10*,120.0,,,,,,
2024-08-09,19:00:00,Gustavo,,laguna ,,,4.528,0.0411,16:10*,120.0,,,,,,
2024-08-09,19:26:00,Gustavo,,recirculacion dewatering,,,4.008,0.0504,15:54*,120.0,"SETPOINT ENC +68,04mbar valor actual +61,22mbar velocidad 78,8%",,,,,
2024-08-09,20:30:00,Gustavo,,salida a laguna,,,4.216,0.0361,14:32:00,120.0,"Nivel 40,23% hora  20:35hs",,,,,
2024-08-09,21:30:00,Gustavo,,silo ingreso biomix,,,4.336,0.3994,25:02*,120.0,,,,,,
2024-08-10,11:48:00,Gustavo,,purin,,,5.269,0.0624,17:08*,120.0,,,,,,
2024-08-10,12:45:00,Gustavo,,Lactosa,nº730,5.35,4.057,0.121,17:02*,120.0,,,,,,
2024-08-10,13:42:00,Gustavo,,Goma vegetal ,nº731,,3.224,0.3899,16:56*,120.0,,,,,,
2024-08-10,14:28:00,Gustavo,,silo ingreso biomix,,,6.035,0.4174,31:34*,120.0,,,,,,
2024-08-10,15:30:00,Gustavo,,Buffer tank,,,4.549,0.082,19:30*,120.0,,,,,,
2024-08-10,19:55:00,Gustavo,,Biodigestor 040,,,4.284,0.0467,16:24*,120.0,,,,,,
2024-08-10,20:30:00,Gustavo,,Biodigestor 050,,,4.337,0.0487,16:54*,120.0,,,,,,
2024-08-10,21:40:00,Gustavo,,silo ingreso biomix,,,5.135,0.3694,35:28*,120.0,,,,,,
2024-08-10,22:30:00,Gustavo,,buffer tank,,,4.379,0.0779,21:02*,120.0,,,,,,
2024-08-11,05:41:00,Cristian,,silo ingreso biomix,,,8,0.3572,39:06*,120.0,,,,,,
2024-08-11,05:18:00,Cristian,,buffer tank,,,3.99,0.0751,20:38:00,120.0,,,,,,
2024-08-11,11:41:00,Agustín,,purin,,,4.207,0.038,18:39*,120.0,,,,,,
2024-08-11,13:48:00,Agustín,,lactosa,Nº732,5.12,4.315,0.1238,18:04*,120.0,,,,,,
2024-08-11,14:05:00,Agustín,,Buffer tank,,,2.725,0.0708,17:08*,120.0,,,,,,
2024-08-11,14:27:00,Agustín,,ingreso biomix,,,3.135,0.466,21:18*,120.0,,,,,,
2024-08-11,15:10:00,Gustavo,,Silo 7,,,3.646,0.3294,24:38*,120.0,,,,,,
2024-08-11,16:00:00,Gustavo,,salida a laguna,,,4.624,0.0389,19:44*,120.0,"SETPOINT ENC +60,04mbar valor actual +62,66mbar velocidad 85,2%",,,,,
2024-08-11,16:30:00,Gustavo,,recirculacion dewatering,,,4.053,0.0491,18:52*,120.0,"Nivel 47,51% hora  16:40hs",,,,,
2024-08-11,21:00:00,Gustavo,,silo ingreso biomix,,,3.601,0.3646,23:21*,120.0,,,,,,
2024-08-11,21:30:00,Gustavo,,laguna ,,,3.803,0.0373,13:40*,120.0,,,,,,
2024-08-11,22:00:00,Gustavo,,buffer tank,,,3.89,0.0735,18:58*,120.0,,,,,,
2024-08-12,03:44:00,Cristian,,silo ingreso biomix,,,8,0.3676,51:04*,120.0,,,,,,
2024-08-12,04:32:00,Cristian,,buffer tank,,,3.98,0.0784,20:24*,120.0,,,,,,
2024-08-12,04:55:00,Cristian,,Biodigestor 040,,,3.98,0.0459,22:02*,120.0,,,,,,
2024-08-12,05:20:00,Cristian,,Biodigestor 050,,,3.98,0.0412,26:48*,120.0,,,,,,
2024-08-12,11:20:00,Agustín,,lactosa,,4.94,3.761,0.1266,21:28*,120.0,,,,,,
2024-08-12,12:02:00,Agustín,,purin,,,4.2,0.0312,20:28*,120.0,,,,,,
2024-08-12,13:48:00,Agustín,,purin,,,3.57,0.0193,,120.0,1 viaje de mauro de la granja.,,,,,
2024-08-12,14:05:00,Agustín,,Buffer tank,,,3.449,0.0763,14:38*,120.0,,,,,,
2024-08-12,14:21:00,Agustín,,silo ingreso biomix,,,2.796,0.3519,17:28*,120.0,,,,,,
2024-08-12,17:50:00,Gustavo,,ruminal,Nº735,,3.981,0.5167,27:16*,120.0,,,,,,
2024-08-12,19:20:00,Gustavo,,salida a laguna,,,4.868,0.0398,17:22*,120.0,"SETPOINT ENC +60,04mbar valor actual +61,26mbar velocidad 77,3%",,,,,
2024-08-12,19:44:00,Gustavo,,recirculacion dewatering,,,4.321,0.0539,22:48*,120.0,"Nivel 38,86% hora  20:00hs",,,,,
2024-08-12,21:10:00,Gustavo,,silo ingreso biomix,,,3.615,0.3627,19:50*,120.0,,,,,,
2024-08-12,22:00:00,Gustavo,,buffer tank,,,4.236,0.0779,18:24*,120.0,,,,,,
2024-08-13,02:57:00,Cristian,,buffer tank,,,3.99,0.0791,22:48:00,120.0,,,,,,
2024-08-13,03:20:00,Cristian,,silo ingreso biomix,,,8,0.3513,45:46*,120.0,,,,,,
2024-08-13,04:57:00,Cristian,,Silo 7,,,8,0.4369,63:54*,120.0,,,,,,
2024-08-13,05:45:00,Cristian,,Biabono,,,8,0.219,57:00*,120.0,,,,,,
2024-08-13,11:00:00,Leonardo,,buffer tank,,,3.98,0.0789,19:28:00,120.0,,,,,,
2024-08-13,10:00:00,Leonardo,,silo ingreso biomix,,,4.115,0.3556,"1 day, 4:06:00",120.0,,,,,,
2024-08-13,12:00:00,Leonardo,,lactosa,Nº736,,6.895,0.1246,27:76,120.0,,,,,,
2024-08-13,20:30:00,Gustavo,,Lactosa,Nº737,5.35,3.968,0.1195,16:52:00,120.0,,,,,,
2024-08-13,21:30:00,Gustavo,,Silo ingreso biomix,,,3.419,0.387,24:22*,120.0,,,,,,
2024-08-13,22:00:00,Gustavo,,Buffer tank,,,4.376,,,120.0,,,,,,
